model,task,story_id,repetition,step_from,step_to,distance
qwen7b,implicature,swmimp104,3,7,8,0.99689
qwen7b,implicature,swmimp104,3,8,9,0.65611
qwen7b,implicature,swmimp104,3,9,10,0.626556
qwen7b,implicature,swmimp104,3,10,11,0.366577
qwen7b,implicature,swmimp104,3,11,12,0.276488
qwen7b,implicature,swmimp110,1,1,2,0.583988
qwen7b,implicature,swmimp110,1,2,3,0.546182
qwen7b,implicature,swmimp110,2,1,2,0.235908
qwen7b,implicature,swmimp110,2,2,3,0.386002
qwen7b,implicature,swmimp110,3,1,2,0.567175
qwen7b,implicature,swmimp110,3,2,3,0.239459
qwen7b,implicature,swmimp111,1,1,2,0.472325
qwen7b,implicature,swmimp111,1,2,3,0.283147
qwen7b,implicature,swmimp111,1,3,4,0.369694
qwen7b,implicature,swmimp111,1,4,5,0.344559
qwen7b,implicature,swmimp111,1,5,6,0.287983
qwen7b,implicature,swmimp111,1,6,7,0.24029
qwen7b,implicature,swmimp111,1,7,8,0.369482
qwen7b,implicature,swmimp111,1,8,9,0.399351
qwen7b,implicature,swmimp111,1,9,10,0.272233
qwen7b,implicature,swmimp111,1,10,11,0.301038
qwen7b,implicature,swmimp111,1,11,12,0.333354
qwen7b,implicature,swmimp111,1,12,13,0.133071
qwen7b,implicature,swmimp111,1,13,14,0.271045
qwen7b,implicature,swmimp111,1,14,15,0.250241
qwen7b,implicature,swmimp111,1,15,16,0.147382
qwen7b,implicature,swmimp111,1,16,17,0.14444
qwen7b,implicature,swmimp111,1,17,18,0.141444
qwen7b,implicature,swmimp111,2,1,2,0.700911
qwen7b,implicature,swmimp111,2,2,3,0.609195
qwen7b,implicature,swmimp111,2,3,4,0.228187
qwen7b,implicature,swmimp111,2,4,5,0.046947
qwen7b,implicature,swmimp111,2,5,6,0.336165
qwen7b,implicature,swmimp111,2,6,7,0.394391
qwen7b,implicature,swmimp111,2,7,8,0.460019
qwen7b,implicature,swmimp111,2,8,9,0.321002
qwen7b,implicature,swmimp111,2,9,10,0.417553
qwen7b,implicature,swmimp111,2,10,11,0.336104
qwen7b,implicature,swmimp111,2,11,12,0.084162
qwen7b,implicature,swmimp111,2,12,13,0.337448
qwen7b,implicature,swmimp111,2,13,14,0.228339
qwen7b,implicature,swmimp111,2,14,15,0.284521
qwen7b,implicature,swmimp111,2,15,16,0.247412
qwen7b,implicature,swmimp111,2,16,17,0.135662
qwen7b,implicature,swmimp111,2,17,18,0.33785
qwen7b,implicature,swmimp111,3,1,2,0.223134
qwen7b,implicature,swmimp111,3,2,3,0.081262
qwen7b,implicature,swmimp111,3,3,4,0.263664
qwen7b,implicature,swmimp111,3,4,5,0.287451
qwen7b,implicature,swmimp111,3,5,6,0.298294
qwen7b,implicature,swmimp111,3,6,7,0.317677
qwen7b,implicature,swmimp111,3,7,8,0.34223
qwen7b,implicature,swmimp111,3,8,9,0.176354
qwen7b,implicature,swmimp111,3,9,10,0.323807
qwen7b,implicature,swmimp111,3,10,11,0.172426
qwen7b,implicature,swmimp111,3,11,12,0.10658
qwen7b,implicature,swmimp111,3,12,13,0.230149
qwen7b,implicature,swmimp111,3,13,14,0.268531
qwen7b,implicature,swmimp111,3,14,15,0.199073
qwen7b,implicature,swmimp111,3,15,16,0.35494
qwen7b,implicature,swmimp111,3,16,17,0.339119
qwen7b,implicature,swmimp111,3,17,18,0.111789
qwen7b,implicature,swmimp112,1,1,2,0.18187
qwen7b,implicature,swmimp112,1,2,3,0.330885
qwen7b,implicature,swmimp112,1,3,4,0.124196
qwen7b,implicature,swmimp112,1,4,5,0.446662
qwen7b,implicature,swmimp112,1,5,6,0.595671
qwen7b,implicature,swmimp112,2,1,2,0.223021
qwen7b,implicature,swmimp112,2,2,3,0.278892
qwen7b,implicature,swmimp112,2,3,4,0.187182
qwen7b,implicature,swmimp112,2,4,5,0.407825
qwen7b,implicature,swmimp112,2,5,6,0.245923
qwen7b,implicature,swmimp112,3,1,2,0.374387
qwen7b,implicature,swmimp112,3,2,3,0.425904
qwen7b,implicature,swmimp112,3,3,4,0.49712
qwen7b,implicature,swmimp112,3,4,5,0.069667
qwen7b,implicature,swmimp112,3,5,6,0.264823
qwen7b,implicature,swmimp113,1,1,2,0.171792
qwen7b,implicature,swmimp113,1,2,3,0.23128
qwen7b,implicature,swmimp113,1,3,4,0.3127
qwen7b,implicature,swmimp113,1,4,5,0.187202
qwen7b,implicature,swmimp113,1,5,6,0.214783
qwen7b,implicature,swmimp113,1,6,7,0.310628
qwen7b,implicature,swmimp113,1,7,8,0.50841
qwen7b,implicature,swmimp113,2,1,2,0.289593
qwen7b,implicature,swmimp113,2,2,3,0.379633
qwen7b,implicature,swmimp113,2,3,4,0.374227
qwen7b,implicature,swmimp113,2,4,5,0.384304
qwen7b,implicature,swmimp113,2,5,6,0.397447
qwen7b,implicature,swmimp113,2,6,7,0.369036
qwen7b,implicature,swmimp113,2,7,8,0.218409
qwen7b,implicature,swmimp113,3,1,2,0.214667
qwen7b,implicature,swmimp113,3,2,3,0.270592
qwen7b,implicature,swmimp113,3,3,4,0.300931
qwen7b,implicature,swmimp113,3,4,5,0.435847
qwen7b,implicature,swmimp113,3,5,6,0.476367
qwen7b,implicature,swmimp113,3,6,7,0.377829
qwen7b,implicature,swmimp113,3,7,8,0.400354
qwen7b,implicature,swmimp114,1,1,2,0.246828
qwen7b,implicature,swmimp114,1,2,3,0.07777
qwen7b,implicature,swmimp114,1,3,4,0.310916
qwen7b,implicature,swmimp114,1,4,5,0.343745
qwen7b,implicature,swmimp114,1,5,6,0.461259
qwen7b,implicature,swmimp114,1,6,7,0.572474
qwen7b,implicature,swmimp114,1,7,8,0.317041
qwen7b,implicature,swmimp114,1,8,9,0.326669
qwen7b,implicature,swmimp114,1,9,10,0.443019
qwen7b,implicature,swmimp114,2,1,2,0.197846
qwen7b,implicature,swmimp114,2,2,3,0.127104
qwen7b,implicature,swmimp114,2,3,4,0.395562
qwen7b,implicature,swmimp114,2,4,5,0.3212
qwen7b,implicature,swmimp114,2,5,6,0.190032
qwen7b,implicature,swmimp114,2,6,7,0.501511
qwen7b,implicature,swmimp114,2,7,8,0.496378
qwen7b,implicature,swmimp114,2,8,9,0.112683
qwen7b,implicature,swmimp114,2,9,10,0.310678
qwen7b,implicature,swmimp114,3,1,2,0.281172
qwen7b,implicature,swmimp114,3,2,3,0.298837
qwen7b,implicature,swmimp114,3,3,4,0.287101
qwen7b,implicature,swmimp114,3,4,5,0.345738
qwen7b,implicature,swmimp114,3,5,6,0.084714
qwen7b,implicature,swmimp114,3,6,7,0.149212
qwen7b,implicature,swmimp114,3,7,8,0.205972
qwen7b,implicature,swmimp114,3,8,9,0.205889
qwen7b,implicature,swmimp114,3,9,10,0.379306
qwen7b,implicature,swmimp115,1,1,2,0.303616
qwen7b,implicature,swmimp115,1,2,3,0.16506
qwen7b,implicature,swmimp115,1,3,4,0.38025
qwen7b,implicature,swmimp115,1,4,5,0.341034
qwen7b,implicature,swmimp115,2,1,2,0.317647
qwen7b,implicature,swmimp115,2,2,3,0.275158
qwen7b,implicature,swmimp115,2,3,4,0.358499
qwen7b,implicature,swmimp115,2,4,5,0.39304
qwen7b,implicature,swmimp115,3,1,2,0.309166
qwen7b,implicature,swmimp115,3,2,3,0.381819
qwen7b,implicature,swmimp115,3,3,4,0.334248
qwen7b,implicature,swmimp115,3,4,5,0.499965
qwen7b,implicature,swmimp116,1,1,2,0.2105
qwen7b,implicature,swmimp116,1,2,3,0.107625
qwen7b,implicature,swmimp116,1,3,4,0.21501
qwen7b,implicature,swmimp116,1,4,5,0.289787
qwen7b,implicature,swmimp116,1,5,6,0.607491
qwen7b,implicature,swmimp116,1,6,7,0.413976
qwen7b,implicature,swmimp116,2,1,2,0.19317
qwen7b,implicature,swmimp116,2,2,3,0.19972
qwen7b,implicature,swmimp116,2,3,4,0.12297
qwen7b,implicature,swmimp116,2,4,5,0.168943
qwen7b,implicature,swmimp116,2,5,6,0.246565
qwen7b,implicature,swmimp116,2,6,7,0.237207
qwen7b,implicature,swmimp116,3,1,2,0.200809
qwen7b,implicature,swmimp116,3,2,3,0.338252
qwen7b,implicature,swmimp116,3,3,4,0.213419
qwen7b,implicature,swmimp116,3,4,5,0.737636
qwen7b,implicature,swmimp116,3,5,6,0.308054
qwen7b,implicature,swmimp116,3,6,7,0.377616
qwen7b,implicature,swmimp117,1,1,2,0.062899
qwen7b,implicature,swmimp117,1,2,3,0.152607
qwen7b,implicature,swmimp117,1,3,4,0.534758
qwen7b,implicature,swmimp117,1,4,5,0.287269
qwen7b,implicature,swmimp117,2,1,2,0.435941
qwen7b,implicature,swmimp117,2,2,3,0.449104
qwen7b,implicature,swmimp117,2,3,4,0.167013
qwen7b,implicature,swmimp117,2,4,5,0.433936
qwen7b,implicature,swmimp117,3,1,2,0.407968
qwen7b,implicature,swmimp117,3,2,3,0.399157
qwen7b,implicature,swmimp117,3,3,4,0.219125
qwen7b,implicature,swmimp117,3,4,5,0.426503
qwen7b,implicature,swmimp118,1,1,2,0.164509
qwen7b,implicature,swmimp118,1,2,3,0.170975
qwen7b,implicature,swmimp118,1,3,4,0.151665
qwen7b,implicature,swmimp118,2,1,2,0.693909
qwen7b,implicature,swmimp118,2,2,3,0.411728
qwen7b,implicature,swmimp118,2,3,4,0.152547
qwen7b,implicature,swmimp118,3,1,2,0.696039
qwen7b,implicature,swmimp118,3,2,3,0.310615
qwen7b,implicature,swmimp118,3,3,4,0.197997
qwen7b,implicature,swmimp119,1,1,2,0.356497
qwen7b,implicature,swmimp119,1,2,3,0.327684
qwen7b,implicature,swmimp119,1,3,4,0.488817
qwen7b,implicature,swmimp119,1,4,5,0.162094
qwen7b,implicature,swmimp119,1,5,6,0.598697
qwen7b,implicature,swmimp119,1,6,7,0.037428
qwen7b,implicature,swmimp119,1,7,8,0.614028
qwen7b,implicature,swmimp119,1,8,9,0.200782
qwen7b,implicature,swmimp119,1,9,10,0.342089
qwen7b,implicature,swmimp119,1,10,11,0.538127
qwen7b,implicature,swmimp119,1,11,12,0.079177
qwen7b,implicature,swmimp119,1,12,13,0.060107
qwen7b,implicature,swmimp119,1,13,14,0.032496
qwen7b,implicature,swmimp119,1,14,15,0.154773
qwen7b,implicature,swmimp119,1,15,16,0.032329
qwen7b,implicature,swmimp119,1,16,17,0.0497
qwen7b,implicature,swmimp119,1,17,18,0.112199
qwen7b,implicature,swmimp119,1,18,19,0.112111
qwen7b,implicature,swmimp119,1,19,20,0.141076
qwen7b,implicature,swmimp119,1,20,21,0.1693
qwen7b,implicature,swmimp119,2,1,2,0.268969
qwen7b,implicature,swmimp119,2,2,3,0.327622
qwen7b,implicature,swmimp119,2,3,4,0.445802
qwen7b,implicature,swmimp119,2,4,5,0.508708
qwen7b,implicature,swmimp119,2,5,6,0.429899
qwen7b,implicature,swmimp119,2,6,7,0.41276
qwen7b,implicature,swmimp119,2,7,8,0.07205
qwen7b,implicature,swmimp119,2,8,9,0.514678
qwen7b,implicature,swmimp119,2,9,10,0.406097
qwen7b,implicature,swmimp119,2,10,11,0.116224
qwen7b,implicature,swmimp119,2,11,12,0.31499
qwen7b,implicature,swmimp119,2,12,13,0.519432
qwen7b,implicature,swmimp119,2,13,14,0.414833
qwen7b,implicature,swmimp119,2,14,15,0.156586
qwen7b,implicature,swmimp119,2,15,16,0.14067
qwen7b,implicature,swmimp119,2,16,17,0.190566
qwen7b,implicature,swmimp119,2,17,18,0.053935
qwen7b,implicature,swmimp119,2,18,19,0.033654
qwen7b,implicature,swmimp119,2,19,20,0.228218
qwen7b,implicature,swmimp119,2,20,21,0.36926
qwen7b,implicature,swmimp119,3,1,2,0.105343
qwen7b,implicature,swmimp119,3,2,3,0.244739
qwen7b,implicature,swmimp119,3,3,4,0.474913
qwen7b,implicature,swmimp119,3,4,5,0.328625
qwen7b,implicature,swmimp119,3,5,6,0.472114
qwen7b,implicature,swmimp119,3,6,7,0.127505
qwen7b,implicature,swmimp119,3,7,8,0.114894
qwen7b,implicature,swmimp119,3,8,9,0.088819
qwen7b,implicature,swmimp119,3,9,10,0.128384
qwen7b,implicature,swmimp119,3,10,11,0.512109
qwen7b,implicature,swmimp119,3,11,12,0.56221
qwen7b,implicature,swmimp119,3,12,13,0.122965
qwen7b,implicature,swmimp119,3,13,14,0.045317
qwen7b,implicature,swmimp119,3,14,15,0.145311
qwen7b,implicature,swmimp119,3,15,16,0.156686
qwen7b,implicature,swmimp119,3,16,17,0.040967
qwen7b,implicature,swmimp119,3,17,18,0.19549
qwen7b,implicature,swmimp119,3,18,19,0.186166
qwen7b,implicature,swmimp119,3,19,20,0.157442
qwen7b,implicature,swmimp119,3,20,21,0.093674
qwen7b,implicature,swmimp120,1,1,2,0.02506
qwen7b,implicature,swmimp120,1,2,3,0.388632
qwen7b,implicature,swmimp120,1,3,4,0.359894
qwen7b,implicature,swmimp120,1,4,5,0.092782
qwen7b,implicature,swmimp120,1,5,6,0.113426
qwen7b,implicature,swmimp120,1,6,7,0.285708
qwen7b,implicature,swmimp120,2,1,2,0.478548
qwen7b,implicature,swmimp120,2,2,3,0.478099
qwen7b,implicature,swmimp120,2,3,4,0.137138
qwen7b,implicature,swmimp120,2,4,5,0.1448
qwen7b,implicature,swmimp120,2,5,6,0.05862
qwen7b,implicature,swmimp120,2,6,7,0.296601
qwen7b,implicature,swmimp120,3,1,2,0.050747
qwen7b,implicature,swmimp120,3,2,3,0.450532
qwen7b,implicature,swmimp120,3,3,4,0.420266
qwen7b,implicature,swmimp120,3,4,5,0.376943
qwen7b,implicature,swmimp120,3,5,6,0.37805
qwen7b,implicature,swmimp120,3,6,7,0.27901
qwen7b,implicature,swmimp121,1,1,2,0.196522
qwen7b,implicature,swmimp121,1,2,3,0.106425
qwen7b,implicature,swmimp121,1,3,4,0.92447
qwen7b,implicature,swmimp121,1,4,5,0.980631
qwen7b,implicature,swmimp121,1,5,6,0.462864
qwen7b,implicature,swmimp121,1,6,7,0.578074
qwen7b,implicature,swmimp121,1,7,8,0.62255
qwen7b,implicature,swmimp121,1,8,9,0.250622
qwen7b,implicature,swmimp121,2,1,2,0.721072
qwen7b,implicature,swmimp121,2,2,3,0.63193
qwen7b,implicature,swmimp121,2,3,4,0.317926
qwen7b,implicature,swmimp121,2,4,5,0.929581
qwen7b,implicature,swmimp121,2,5,6,0.98442
qwen7b,implicature,swmimp121,2,6,7,0.288914
qwen7b,implicature,swmimp121,2,7,8,0.456904
qwen7b,implicature,swmimp121,2,8,9,0.478804
qwen7b,implicature,swmimp121,3,1,2,0.341224
qwen7b,implicature,swmimp121,3,2,3,0.390779
qwen7b,implicature,swmimp121,3,3,4,1.015252
qwen7b,implicature,swmimp121,3,4,5,0.891018
qwen7b,implicature,swmimp121,3,5,6,0.45916
qwen7b,implicature,swmimp121,3,6,7,0.391979
qwen7b,implicature,swmimp121,3,7,8,0.376956
qwen7b,implicature,swmimp121,3,8,9,0.240023
qwen7b,implicature,swmimp122,1,1,2,0.711833
qwen7b,implicature,swmimp122,1,2,3,0.262118
qwen7b,implicature,swmimp122,2,1,2,0.17572
qwen7b,implicature,swmimp122,2,2,3,0.324019
qwen7b,implicature,swmimp122,3,1,2,0.151189
qwen7b,implicature,swmimp122,3,2,3,0.146483
qwen7b,implicature,swmimp123,1,1,2,0.230163
qwen7b,implicature,swmimp123,1,2,3,0.393067
qwen7b,implicature,swmimp123,1,3,4,0.251664
qwen7b,implicature,swmimp123,1,4,5,0.428864
qwen7b,implicature,swmimp123,1,5,6,0.0431
qwen7b,implicature,swmimp123,1,6,7,0.379413
qwen7b,implicature,swmimp123,2,1,2,0.379074
qwen7b,implicature,swmimp123,2,2,3,0.956603
qwen7b,implicature,swmimp123,2,3,4,0.0
qwen7b,implicature,swmimp123,2,4,5,0.965526
qwen7b,implicature,swmimp123,2,5,6,0.191656
qwen7b,implicature,swmimp123,2,6,7,0.498645
qwen7b,implicature,swmimp123,3,1,2,0.488676
qwen7b,implicature,swmimp123,3,2,3,0.241822
qwen7b,implicature,swmimp123,3,3,4,0.986009
qwen7b,implicature,swmimp123,3,4,5,0.935337
qwen7b,implicature,swmimp123,3,5,6,0.28106
qwen7b,implicature,swmimp123,3,6,7,0.356754
qwen7b,implicature,swmimp124,1,1,2,0.417521
qwen7b,implicature,swmimp124,1,2,3,0.344984
qwen7b,implicature,swmimp124,1,3,4,0.252654
qwen7b,implicature,swmimp124,1,4,5,0.626025
qwen7b,implicature,swmimp124,1,5,6,0.612865
qwen7b,implicature,swmimp124,1,6,7,0.388136
qwen7b,implicature,swmimp124,1,7,8,0.330348
qwen7b,implicature,swmimp124,1,8,9,0.179591
qwen7b,implicature,swmimp124,1,9,10,0.267745
qwen7b,implicature,swmimp124,1,10,11,0.689489
qwen7b,implicature,swmimp124,1,11,12,0.609052
qwen7b,implicature,swmimp124,1,12,13,0.239313
qwen7b,implicature,swmimp124,1,13,14,0.413343
qwen7b,implicature,swmimp124,1,14,15,0.178301
qwen7b,implicature,swmimp124,2,1,2,0.446893
qwen7b,implicature,swmimp124,2,2,3,0.359541
qwen7b,implicature,swmimp124,2,3,4,0.137928
qwen7b,implicature,swmimp124,2,4,5,0.259174
qwen7b,implicature,swmimp124,2,5,6,0.234188
qwen7b,implicature,swmimp124,2,6,7,0.882529
qwen7b,implicature,swmimp124,2,7,8,0.881263
qwen7b,implicature,swmimp124,2,8,9,0.145107
qwen7b,implicature,swmimp124,2,9,10,0.259087
qwen7b,implicature,swmimp124,2,10,11,0.074201
qwen7b,implicature,swmimp124,2,11,12,0.410246
qwen7b,implicature,swmimp124,2,12,13,0.18866
qwen7b,implicature,swmimp124,2,13,14,0.885772
qwen7b,implicature,swmimp124,2,14,15,0.887184
qwen7b,implicature,swmimp124,3,1,2,0.722173
qwen7b,implicature,swmimp124,3,2,3,0.330194
qwen7b,implicature,swmimp124,3,3,4,0.307854
qwen7b,implicature,swmimp124,3,4,5,0.331678
qwen7b,implicature,swmimp124,3,5,6,0.225644
qwen7b,implicature,swmimp124,3,6,7,0.122447
qwen7b,implicature,swmimp124,3,7,8,0.237383
qwen7b,implicature,swmimp124,3,8,9,0.325198
qwen7b,implicature,swmimp124,3,9,10,0.283755
qwen7b,implicature,swmimp124,3,10,11,0.353958
qwen7b,implicature,swmimp124,3,11,12,0.243906
qwen7b,implicature,swmimp124,3,12,13,0.634865
qwen7b,implicature,swmimp124,3,13,14,0.089066
qwen7b,implicature,swmimp124,3,14,15,0.770047
qwen7b,implicature,swmimp125,1,1,2,0.395291
qwen7b,implicature,swmimp125,1,2,3,0.461767
qwen7b,implicature,swmimp125,1,3,4,0.495785
qwen7b,implicature,swmimp125,1,4,5,0.441329
qwen7b,implicature,swmimp125,1,5,6,0.790745
qwen7b,implicature,swmimp125,1,6,7,0.529307
qwen7b,implicature,swmimp125,1,7,8,0.41432
qwen7b,implicature,swmimp125,1,8,9,0.522121
qwen7b,implicature,swmimp125,1,9,10,0.678281
qwen7b,implicature,swmimp125,1,10,11,0.517791
qwen7b,implicature,swmimp125,1,11,12,0.380116
qwen7b,implicature,swmimp125,1,12,13,0.296827
qwen7b,implicature,swmimp125,1,13,14,0.294667
qwen7b,implicature,swmimp125,1,14,15,0.352799
qwen7b,implicature,swmimp125,2,1,2,0.465852
qwen7b,implicature,swmimp125,2,2,3,0.406288
qwen7b,implicature,swmimp125,2,3,4,0.279674
qwen7b,implicature,swmimp125,2,4,5,0.290277
qwen7b,implicature,swmimp125,2,5,6,0.313057
qwen7b,implicature,swmimp125,2,6,7,0.79839
qwen7b,implicature,swmimp125,2,7,8,0.741337
qwen7b,implicature,swmimp125,2,8,9,0.137508
qwen7b,implicature,swmimp125,2,9,10,0.284497
qwen7b,implicature,swmimp125,2,10,11,0.370845
qwen7b,implicature,swmimp125,2,11,12,0.200506
qwen7b,implicature,swmimp125,2,12,13,0.158984
qwen7b,implicature,swmimp125,2,13,14,0.101838
qwen7b,implicature,swmimp125,2,14,15,0.264581
qwen7b,implicature,swmimp125,3,1,2,0.541277
qwen7b,implicature,swmimp125,3,2,3,0.373582
qwen7b,implicature,swmimp125,3,3,4,0.099034
qwen7b,implicature,swmimp125,3,4,5,0.180886
qwen7b,implicature,swmimp125,3,5,6,0.288152
qwen7b,implicature,swmimp125,3,6,7,0.396241
qwen7b,implicature,swmimp125,3,7,8,0.394606
qwen7b,implicature,swmimp125,3,8,9,0.552906
qwen7b,implicature,swmimp125,3,9,10,0.458092
qwen7b,implicature,swmimp125,3,10,11,0.43678
qwen7b,implicature,swmimp125,3,11,12,0.183887
qwen7b,implicature,swmimp125,3,12,13,0.300619
qwen7b,implicature,swmimp125,3,13,14,0.352033
qwen7b,implicature,swmimp125,3,14,15,0.368221
qwen7b,implicature,swmimp126,1,1,2,0.141562
qwen7b,implicature,swmimp126,1,2,3,0.285185
qwen7b,implicature,swmimp126,1,3,4,0.391948
qwen7b,implicature,swmimp126,1,4,5,0.176826
qwen7b,implicature,swmimp126,1,5,6,0.243728
qwen7b,implicature,swmimp126,1,6,7,0.433338
qwen7b,implicature,swmimp126,1,7,8,0.471768
qwen7b,implicature,swmimp126,1,8,9,0.212531
qwen7b,implicature,swmimp126,2,1,2,0.211863
qwen7b,implicature,swmimp126,2,2,3,0.100083
qwen7b,implicature,swmimp126,2,3,4,0.18856
qwen7b,implicature,swmimp126,2,4,5,0.216805
qwen7b,implicature,swmimp126,2,5,6,0.194481
qwen7b,implicature,swmimp126,2,6,7,0.905845
qwen7b,implicature,swmimp126,2,7,8,0.931844
qwen7b,implicature,swmimp126,2,8,9,0.319696
qwen7b,implicature,swmimp126,3,1,2,0.157149
qwen7b,implicature,swmimp126,3,2,3,0.179887
qwen7b,implicature,swmimp126,3,3,4,0.188326
qwen7b,implicature,swmimp126,3,4,5,0.215888
qwen7b,implicature,swmimp126,3,5,6,0.924261
qwen7b,implicature,swmimp126,3,6,7,0.972054
qwen7b,implicature,swmimp126,3,7,8,0.146369
qwen7b,implicature,swmimp126,3,8,9,0.290299
qwen7b,implicature,swmimp127,1,1,2,0.428959
qwen7b,implicature,swmimp127,1,2,3,0.473966
qwen7b,implicature,swmimp127,1,3,4,0.589856
qwen7b,implicature,swmimp127,1,4,5,0.73642
qwen7b,implicature,swmimp127,1,5,6,0.514863
qwen7b,implicature,swmimp127,1,6,7,0.643969
qwen7b,implicature,swmimp127,1,7,8,0.314975
qwen7b,implicature,swmimp127,1,8,9,0.919445
qwen7b,implicature,swmimp127,1,9,10,0.837499
qwen7b,implicature,swmimp127,2,1,2,0.165739
qwen7b,implicature,swmimp127,2,2,3,0.243395
qwen7b,implicature,swmimp127,2,3,4,0.139637
qwen7b,implicature,swmimp127,2,4,5,0.219964
qwen7b,implicature,swmimp127,2,5,6,0.398245
qwen7b,implicature,swmimp127,2,6,7,0.485868
qwen7b,implicature,swmimp127,2,7,8,0.372363
qwen7b,implicature,swmimp127,2,8,9,0.393409
qwen7b,implicature,swmimp127,2,9,10,0.285018
qwen7b,implicature,swmimp127,3,1,2,0.318145
qwen7b,implicature,swmimp127,3,2,3,0.376819
qwen7b,implicature,swmimp127,3,3,4,0.729205
qwen7b,implicature,swmimp127,3,4,5,0.405757
qwen7b,implicature,swmimp127,3,5,6,0.257007
qwen7b,implicature,swmimp127,3,6,7,0.808515
qwen7b,implicature,swmimp127,3,7,8,0.78829
qwen7b,implicature,swmimp127,3,8,9,0.195699
qwen7b,implicature,swmimp127,3,9,10,0.346226
qwen7b,implicature,swmimp128,1,1,2,0.376473
qwen7b,implicature,swmimp128,1,2,3,0.205303
qwen7b,implicature,swmimp128,1,3,4,0.377525
qwen7b,implicature,swmimp128,1,4,5,0.329268
qwen7b,implicature,swmimp128,1,5,6,0.36639
qwen7b,implicature,swmimp128,1,6,7,0.343938
qwen7b,implicature,swmimp128,1,7,8,0.424304
qwen7b,implicature,swmimp128,1,8,9,0.547309
qwen7b,implicature,swmimp128,1,9,10,0.488369
qwen7b,implicature,swmimp128,1,10,11,0.915194
qwen7b,implicature,swmimp128,1,11,12,0.435448
qwen7b,implicature,swmimp128,1,12,13,0.250357
qwen7b,implicature,swmimp128,1,13,14,0.09847
qwen7b,implicature,swmimp128,1,14,15,0.391935
qwen7b,implicature,swmimp128,1,15,16,0.207564
qwen7b,implicature,swmimp128,2,1,2,0.441805
qwen7b,implicature,swmimp128,2,2,3,0.375845
qwen7b,implicature,swmimp128,2,3,4,0.394265
qwen7b,implicature,swmimp128,2,4,5,0.62543
qwen7b,implicature,swmimp128,2,5,6,0.623896
qwen7b,implicature,swmimp128,2,6,7,0.568117
qwen7b,implicature,swmimp128,2,7,8,0.696818
qwen7b,implicature,swmimp128,2,8,9,0.444025
qwen7b,implicature,swmimp128,2,9,10,0.16365
qwen7b,implicature,swmimp128,2,10,11,0.076991
qwen7b,implicature,swmimp128,2,11,12,0.249912
qwen7b,implicature,swmimp128,2,12,13,0.362859
qwen7b,implicature,swmimp128,2,13,14,0.345427
qwen7b,implicature,swmimp128,2,14,15,0.198939
qwen7b,implicature,swmimp128,2,15,16,0.320208
qwen7b,implicature,swmimp128,3,1,2,0.611767
qwen7b,implicature,swmimp128,3,2,3,0.744453
qwen7b,implicature,swmimp128,3,3,4,0.643654
qwen7b,implicature,swmimp128,3,4,5,0.164908
qwen7b,implicature,swmimp128,3,5,6,0.27277
qwen7b,implicature,swmimp128,3,6,7,0.196713
qwen7b,implicature,swmimp128,3,7,8,0.753588
qwen7b,implicature,swmimp128,3,8,9,0.558385
qwen7b,implicature,swmimp128,3,9,10,0.266668
qwen7b,implicature,swmimp128,3,10,11,0.484371
qwen7b,implicature,swmimp128,3,11,12,0.547264
qwen7b,implicature,swmimp128,3,12,13,0.691209
qwen7b,implicature,swmimp128,3,13,14,0.675102
qwen7b,implicature,swmimp128,3,14,15,0.379989
qwen7b,implicature,swmimp128,3,15,16,0.394392
qwen7b,implicature,swmimp129,1,1,2,0.220774
qwen7b,implicature,swmimp129,1,2,3,0.34676
qwen7b,implicature,swmimp129,1,3,4,0.415612
qwen7b,implicature,swmimp129,1,4,5,0.202947
qwen7b,implicature,swmimp129,1,5,6,0.323604
qwen7b,implicature,swmimp129,1,6,7,0.353797
qwen7b,implicature,swmimp129,1,7,8,0.02591
qwen7b,implicature,swmimp129,1,8,9,0.348671
qwen7b,implicature,swmimp129,1,9,10,0.282896
qwen7b,implicature,swmimp129,1,10,11,0.007439
qwen7b,implicature,swmimp129,1,11,12,0.325735
qwen7b,implicature,swmimp129,1,12,13,0.604838
qwen7b,implicature,swmimp129,2,1,2,0.422606
qwen7b,implicature,swmimp129,2,2,3,0.342216
qwen7b,implicature,swmimp129,2,3,4,0.411448
qwen7b,implicature,swmimp129,2,4,5,0.443886
qwen7b,implicature,swmimp129,2,5,6,0.419484
qwen7b,implicature,swmimp129,2,6,7,0.274254
qwen7b,implicature,swmimp129,2,7,8,0.012539
qwen7b,implicature,swmimp129,2,8,9,0.442638
qwen7b,implicature,swmimp129,2,9,10,0.389024
qwen7b,implicature,swmimp129,2,10,11,0.389024
qwen7b,implicature,swmimp129,2,11,12,0.679046
qwen7b,implicature,swmimp129,2,12,13,0.330862
qwen7b,implicature,swmimp129,3,1,2,0.356556
qwen7b,implicature,swmimp129,3,2,3,0.253201
qwen7b,implicature,swmimp129,3,3,4,0.253201
qwen7b,implicature,swmimp129,3,4,5,0.00769
qwen7b,implicature,swmimp129,3,5,6,0.407992
qwen7b,implicature,swmimp129,3,6,7,0.353208
qwen7b,implicature,swmimp129,3,7,8,0.108635
qwen7b,implicature,swmimp129,3,8,9,0.028351
qwen7b,implicature,swmimp129,3,9,10,0.027545
qwen7b,implicature,swmimp129,3,10,11,0.030092
qwen7b,implicature,swmimp129,3,11,12,0.221428
