model,task,story_id,repetition,emergence_point
deepseek7b,false_belief,sfp015,2,1.0
deepseek7b,false_belief,sfp015,3,2.0
deepseek7b,false_belief,sfp016,1,3.0
deepseek7b,false_belief,sfp016,2,1.0
deepseek7b,false_belief,sfp016,3,1.0
deepseek7b,false_belief,sfp017,1,3.0
deepseek7b,false_belief,sfp017,2,1.0
deepseek7b,false_belief,sfp017,3,3.0
deepseek7b,false_belief,sfp018,1,3.0
deepseek7b,false_belief,sfp018,2,3.0
deepseek7b,false_belief,sfp018,3,2.0
deepseek7b,false_belief,sfp019,1,3.0
deepseek7b,false_belief,sfp019,2,4.0
deepseek7b,false_belief,sfp019,3,4.0
deepseek7b,false_belief,sfp020,1,1.0
deepseek7b,false_belief,sfp020,2,1.0
deepseek7b,false_belief,sfp020,3,1.0
deepseek7b,faux_pas,sfp001,1,2.0
deepseek7b,faux_pas,sfp001,2,2.0
deepseek7b,faux_pas,sfp001,3,1.0
deepseek7b,faux_pas,sfp002,1,3.0
deepseek7b,faux_pas,sfp002,2,
deepseek7b,faux_pas,sfp002,3,
deepseek7b,faux_pas,sfp003,1,
deepseek7b,faux_pas,sfp003,2,4.0
deepseek7b,faux_pas,sfp003,3,5.0
deepseek7b,faux_pas,sfp004,1,4.0
deepseek7b,faux_pas,sfp004,2,4.0
deepseek7b,faux_pas,sfp004,3,4.0
deepseek7b,faux_pas,sfp005,1,3.0
deepseek7b,faux_pas,sfp005,2,4.0
deepseek7b,faux_pas,sfp005,3,3.0
deepseek7b,faux_pas,sfp006,1,2.0
deepseek7b,faux_pas,sfp006,2,2.0
deepseek7b,faux_pas,sfp006,3,3.0
deepseek7b,faux_pas,sfp007,1,1.0
deepseek7b,faux_pas,sfp007,2,5.0
deepseek7b,faux_pas,sfp007,3,5.0
deepseek7b,faux_pas,sfp008,1,5.0
deepseek7b,faux_pas,sfp008,2,3.0
deepseek7b,faux_pas,sfp008,3,4.0
deepseek7b,faux_pas,sfp009,1,
deepseek7b,faux_pas,sfp009,2,
deepseek7b,faux_pas,sfp009,3,3.0
deepseek7b,faux_pas,sfp010,1,3.0
deepseek7b,faux_pas,sfp010,2,4.0
deepseek7b,faux_pas,sfp010,3,2.0
deepseek7b,implicature,swmimp001,1,3.0
deepseek7b,implicature,swmimp001,2,4.0
deepseek7b,implicature,swmimp001,3,7.0
deepseek7b,implicature,swmimp002,1,
deepseek7b,implicature,swmimp002,2,5.0
deepseek7b,implicature,swmimp002,3,
deepseek7b,implicature,swmimp003,1,1.0
deepseek7b,implicature,swmimp003,2,2.0
deepseek7b,implicature,swmimp003,3,4.0
deepseek7b,implicature,swmimp004,1,
deepseek7b,implicature,swmimp004,2,
deepseek7b,implicature,swmimp004,3,
deepseek7b,implicature,swmimp005,1,2.0
deepseek7b,implicature,swmimp005,2,1.0
deepseek7b,implicature,swmimp005,3,1.0
deepseek7b,implicature,swmimp006,1,1.0
deepseek7b,implicature,swmimp006,2,1.0
deepseek7b,implicature,swmimp006,3,1.0
deepseek7b,implicature,swmimp007,1,
deepseek7b,implicature,swmimp007,2,
deepseek7b,implicature,swmimp007,3,6.0
deepseek7b,implicature,swmimp008,1,4.0
deepseek7b,implicature,swmimp008,2,1.0
deepseek7b,implicature,swmimp008,3,3.0
deepseek7b,implicature,swmimp009,1,4.0
deepseek7b,implicature,swmimp009,2,3.0
deepseek7b,implicature,swmimp009,3,2.0
deepseek7b,implicature,swmimp010,1,
deepseek7b,implicature,swmimp010,2,
deepseek7b,implicature,swmimp010,3,
deepseek7b,implicature,swmimp011,1,4.0
deepseek7b,implicature,swmimp011,2,2.0
deepseek7b,implicature,swmimp011,3,
deepseek7b,implicature,swmimp012,1,2.0
deepseek7b,implicature,swmimp012,2,
deepseek7b,implicature,swmimp012,3,4.0
deepseek7b,implicature,swmimp013,1,
deepseek7b,implicature,swmimp013,2,2.0
deepseek7b,implicature,swmimp013,3,2.0
deepseek7b,implicature,swmimp014,1,3.0
deepseek7b,implicature,swmimp014,2,
deepseek7b,implicature,swmimp014,3,
deepseek7b,implicature,swmimp015,1,2.0
deepseek7b,implicature,swmimp015,2,
deepseek7b,implicature,swmimp015,3,
deepseek7b,implicature,swmimp016,1,1.0
deepseek7b,implicature,swmimp016,2,2.0
deepseek7b,implicature,swmimp016,3,1.0
deepseek7b,implicature,swmimp017,1,3.0
deepseek7b,implicature,swmimp017,2,2.0
deepseek7b,implicature,swmimp017,3,1.0
deepseek7b,implicature,swmimp018,1,
deepseek7b,implicature,swmimp018,2,1.0
deepseek7b,implicature,swmimp018,3,1.0
deepseek7b,implicature,swmimp019,1,1.0
deepseek7b,implicature,swmimp019,2,1.0
deepseek7b,implicature,swmimp019,3,1.0
deepseek7b,implicature,swmimp020,1,2.0
deepseek7b,implicature,swmimp020,2,3.0
deepseek7b,implicature,swmimp020,3,1.0
deepseek7b,implicature,swmimp021,1,
deepseek7b,implicature,swmimp021,2,
deepseek7b,implicature,swmimp021,3,
deepseek7b,implicature,swmimp022,1,1.0
deepseek7b,implicature,swmimp022,2,
deepseek7b,implicature,swmimp022,3,
deepseek7b,implicature,swmimp023,1,1.0
deepseek7b,implicature,swmimp023,2,1.0
deepseek7b,implicature,swmimp023,3,2.0
deepseek7b,implicature,swmimp024,1,
deepseek7b,implicature,swmimp024,2,
deepseek7b,implicature,swmimp024,3,
deepseek7b,implicature,swmimp025,1,
deepseek7b,implicature,swmimp025,2,4.0
deepseek7b,implicature,swmimp025,3,
deepseek7b,implicature,swmimp026,1,
deepseek7b,implicature,swmimp026,2,
deepseek7b,implicature,swmimp026,3,
deepseek7b,implicature,swmimp027,1,
deepseek7b,implicature,swmimp027,2,2.0
deepseek7b,implicature,swmimp027,3,
deepseek7b,implicature,swmimp028,1,
deepseek7b,implicature,swmimp028,2,1.0
deepseek7b,implicature,swmimp028,3,1.0
deepseek7b,implicature,swmimp029,1,
deepseek7b,implicature,swmimp029,2,1.0
deepseek7b,implicature,swmimp029,3,
deepseek7b,implicature,swmimp030,1,2.0
deepseek7b,implicature,swmimp030,2,1.0
deepseek7b,implicature,swmimp030,3,1.0
deepseek7b,implicature,swmimp031,1,8.0
deepseek7b,implicature,swmimp031,2,6.0
deepseek7b,implicature,swmimp031,3,5.0
deepseek7b,implicature,swmimp032,1,3.0
deepseek7b,implicature,swmimp032,2,1.0
deepseek7b,implicature,swmimp032,3,4.0
deepseek7b,implicature,swmimp033,1,
deepseek7b,implicature,swmimp033,2,
deepseek7b,implicature,swmimp033,3,
deepseek7b,implicature,swmimp034,1,1.0
deepseek7b,implicature,swmimp034,2,2.0
deepseek7b,implicature,swmimp034,3,2.0
deepseek7b,implicature,swmimp035,1,
deepseek7b,implicature,swmimp035,2,4.0
deepseek7b,implicature,swmimp035,3,
deepseek7b,implicature,swmimp036,1,2.0
deepseek7b,implicature,swmimp036,2,3.0
deepseek7b,implicature,swmimp036,3,4.0
deepseek7b,implicature,swmimp037,1,
deepseek7b,implicature,swmimp037,2,
deepseek7b,implicature,swmimp037,3,
deepseek7b,implicature,swmimp038,1,1.0
deepseek7b,implicature,swmimp038,2,4.0
deepseek7b,implicature,swmimp038,3,1.0
deepseek7b,implicature,swmimp039,1,
deepseek7b,implicature,swmimp039,2,
deepseek7b,implicature,swmimp039,3,
deepseek7b,implicature,swmimp040,1,
deepseek7b,implicature,swmimp040,2,
deepseek7b,implicature,swmimp040,3,1.0
deepseek7b,implicature,swmimp041,1,
deepseek7b,implicature,swmimp041,2,2.0
deepseek7b,implicature,swmimp041,3,1.0
deepseek7b,implicature,swmimp042,1,2.0
deepseek7b,implicature,swmimp042,2,1.0
deepseek7b,implicature,swmimp042,3,2.0
deepseek7b,implicature,swmimp043,1,2.0
deepseek7b,implicature,swmimp043,2,3.0
deepseek7b,implicature,swmimp043,3,
deepseek7b,implicature,swmimp044,1,5.0
deepseek7b,implicature,swmimp044,2,6.0
deepseek7b,implicature,swmimp044,3,
deepseek7b,implicature,swmimp045,1,4.0
deepseek7b,implicature,swmimp045,2,2.0
deepseek7b,implicature,swmimp045,3,2.0
deepseek7b,implicature,swmimp046,1,1.0
deepseek7b,implicature,swmimp046,2,3.0
deepseek7b,implicature,swmimp046,3,1.0
deepseek7b,implicature,swmimp047,1,1.0
deepseek7b,implicature,swmimp047,2,3.0
deepseek7b,implicature,swmimp047,3,3.0
deepseek7b,implicature,swmimp048,1,1.0
deepseek7b,implicature,swmimp048,2,1.0
deepseek7b,implicature,swmimp048,3,1.0
deepseek7b,implicature,swmimp049,1,4.0
deepseek7b,implicature,swmimp049,2,
deepseek7b,implicature,swmimp049,3,2.0
deepseek7b,implicature,swmimp050,1,1.0
deepseek7b,implicature,swmimp050,2,1.0
deepseek7b,implicature,swmimp050,3,2.0
deepseek7b,implicature,swmimp051,1,1.0
deepseek7b,implicature,swmimp051,2,3.0
deepseek7b,implicature,swmimp051,3,1.0
deepseek7b,implicature,swmimp052,1,
deepseek7b,implicature,swmimp052,2,
deepseek7b,implicature,swmimp052,3,1.0
deepseek7b,implicature,swmimp053,1,2.0
deepseek7b,implicature,swmimp053,2,6.0
deepseek7b,implicature,swmimp053,3,3.0
deepseek7b,implicature,swmimp054,1,1.0
deepseek7b,implicature,swmimp054,2,1.0
deepseek7b,implicature,swmimp054,3,2.0
deepseek7b,implicature,swmimp055,1,
deepseek7b,implicature,swmimp055,2,
deepseek7b,implicature,swmimp055,3,
deepseek7b,implicature,swmimp056,1,2.0
deepseek7b,implicature,swmimp056,2,4.0
deepseek7b,implicature,swmimp056,3,3.0
deepseek7b,implicature,swmimp057,1,
deepseek7b,implicature,swmimp057,2,4.0
deepseek7b,implicature,swmimp057,3,
deepseek7b,implicature,swmimp058,1,1.0
deepseek7b,implicature,swmimp058,2,2.0
deepseek7b,implicature,swmimp058,3,2.0
deepseek7b,implicature,swmimp059,1,2.0
deepseek7b,implicature,swmimp059,2,1.0
deepseek7b,implicature,swmimp059,3,2.0
deepseek7b,implicature,swmimp060,1,1.0
deepseek7b,implicature,swmimp060,2,1.0
deepseek7b,implicature,swmimp060,3,1.0
deepseek7b,implicature,swmimp061,1,
deepseek7b,implicature,swmimp061,2,
deepseek7b,implicature,swmimp061,3,
deepseek7b,implicature,swmimp062,1,1.0
deepseek7b,implicature,swmimp062,2,1.0
deepseek7b,implicature,swmimp062,3,1.0
deepseek7b,implicature,swmimp063,1,1.0
deepseek7b,implicature,swmimp063,2,4.0
deepseek7b,implicature,swmimp063,3,5.0
deepseek7b,implicature,swmimp064,1,4.0
deepseek7b,implicature,swmimp064,2,
deepseek7b,implicature,swmimp064,3,3.0
deepseek7b,implicature,swmimp065,1,
deepseek7b,implicature,swmimp065,2,
deepseek7b,implicature,swmimp065,3,5.0
deepseek7b,implicature,swmimp066,1,
deepseek7b,implicature,swmimp066,2,4.0
deepseek7b,implicature,swmimp066,3,
deepseek7b,implicature,swmimp067,1,2.0
deepseek7b,implicature,swmimp067,2,1.0
deepseek7b,implicature,swmimp067,3,1.0
deepseek7b,implicature,swmimp068,1,1.0
deepseek7b,implicature,swmimp068,2,
deepseek7b,implicature,swmimp068,3,
deepseek7b,implicature,swmimp069,1,6.0
deepseek7b,implicature,swmimp069,2,2.0
deepseek7b,implicature,swmimp069,3,2.0
deepseek7b,implicature,swmimp070,1,1.0
deepseek7b,implicature,swmimp070,2,1.0
deepseek7b,implicature,swmimp070,3,1.0
deepseek7b,implicature,swmimp071,1,2.0
deepseek7b,implicature,swmimp071,2,3.0
deepseek7b,implicature,swmimp071,3,4.0
deepseek7b,implicature,swmimp072,1,1.0
deepseek7b,implicature,swmimp072,2,3.0
deepseek7b,implicature,swmimp072,3,2.0
deepseek7b,implicature,swmimp073,1,1.0
deepseek7b,implicature,swmimp073,2,3.0
deepseek7b,implicature,swmimp073,3,7.0
deepseek7b,implicature,swmimp074,1,1.0
deepseek7b,implicature,swmimp074,2,1.0
deepseek7b,implicature,swmimp074,3,5.0
deepseek7b,implicature,swmimp075,1,
deepseek7b,implicature,swmimp075,2,
deepseek7b,implicature,swmimp075,3,
deepseek7b,implicature,swmimp076,1,3.0
deepseek7b,implicature,swmimp076,2,2.0
deepseek7b,implicature,swmimp076,3,2.0
deepseek7b,implicature,swmimp077,1,4.0
deepseek7b,implicature,swmimp077,2,3.0
deepseek7b,implicature,swmimp077,3,2.0
deepseek7b,implicature,swmimp078,1,3.0
deepseek7b,implicature,swmimp078,2,5.0
deepseek7b,implicature,swmimp078,3,2.0
deepseek7b,implicature,swmimp079,1,
deepseek7b,implicature,swmimp079,2,
deepseek7b,implicature,swmimp079,3,
deepseek7b,implicature,swmimp080,1,2.0
deepseek7b,implicature,swmimp080,2,4.0
deepseek7b,implicature,swmimp080,3,
deepseek7b,implicature,swmimp081,1,
deepseek7b,implicature,swmimp081,2,
deepseek7b,implicature,swmimp081,3,3.0
deepseek7b,implicature,swmimp082,1,3.0
deepseek7b,implicature,swmimp082,2,4.0
deepseek7b,implicature,swmimp082,3,4.0
deepseek7b,implicature,swmimp083,1,1.0
deepseek7b,implicature,swmimp083,2,3.0
deepseek7b,implicature,swmimp083,3,2.0
deepseek7b,implicature,swmimp084,1,5.0
deepseek7b,implicature,swmimp084,2,5.0
deepseek7b,implicature,swmimp084,3,3.0
deepseek7b,implicature,swmimp085,1,1.0
deepseek7b,implicature,swmimp085,2,6.0
deepseek7b,implicature,swmimp085,3,3.0
deepseek7b,implicature,swmimp086,1,1.0
deepseek7b,implicature,swmimp086,2,2.0
deepseek7b,implicature,swmimp086,3,2.0
deepseek7b,implicature,swmimp087,1,2.0
deepseek7b,implicature,swmimp087,2,1.0
deepseek7b,implicature,swmimp087,3,1.0
deepseek7b,implicature,swmimp088,1,
deepseek7b,implicature,swmimp088,2,1.0
deepseek7b,implicature,swmimp088,3,
deepseek7b,implicature,swmimp089,1,
deepseek7b,implicature,swmimp089,2,2.0
deepseek7b,implicature,swmimp089,3,2.0
deepseek7b,implicature,swmimp090,1,4.0
deepseek7b,implicature,swmimp090,2,3.0
deepseek7b,implicature,swmimp090,3,4.0
deepseek7b,implicature,swmimp091,1,1.0
deepseek7b,implicature,swmimp091,2,1.0
deepseek7b,implicature,swmimp091,3,1.0
deepseek7b,implicature,swmimp092,1,9.0
deepseek7b,implicature,swmimp092,2,
deepseek7b,implicature,swmimp092,3,5.0
deepseek7b,implicature,swmimp093,1,
deepseek7b,implicature,swmimp093,2,
deepseek7b,implicature,swmimp093,3,1.0
deepseek7b,implicature,swmimp094,1,2.0
deepseek7b,implicature,swmimp094,2,
deepseek7b,implicature,swmimp094,3,2.0
deepseek7b,implicature,swmimp095,1,3.0
deepseek7b,implicature,swmimp095,2,4.0
deepseek7b,implicature,swmimp095,3,1.0
deepseek7b,implicature,swmimp096,1,
deepseek7b,implicature,swmimp096,2,
deepseek7b,implicature,swmimp096,3,
deepseek7b,implicature,swmimp097,1,2.0
deepseek7b,implicature,swmimp097,2,5.0
deepseek7b,implicature,swmimp097,3,1.0
deepseek7b,implicature,swmimp098,1,1.0
deepseek7b,implicature,swmimp098,2,2.0
deepseek7b,implicature,swmimp098,3,1.0
deepseek7b,implicature,swmimp099,1,
deepseek7b,implicature,swmimp099,2,5.0
deepseek7b,implicature,swmimp099,3,5.0
deepseek7b,implicature,swmimp100,1,1.0
deepseek7b,implicature,swmimp100,2,3.0
deepseek7b,implicature,swmimp100,3,3.0
deepseek7b,implicature,swmimp101,1,
deepseek7b,implicature,swmimp101,2,
deepseek7b,implicature,swmimp101,3,8.0
deepseek7b,implicature,swmimp102,1,5.0
deepseek7b,implicature,swmimp102,2,10.0
deepseek7b,implicature,swmimp102,3,7.0
deepseek7b,implicature,swmimp103,1,
deepseek7b,implicature,swmimp103,2,
deepseek7b,implicature,swmimp103,3,
deepseek7b,implicature,swmimp104,1,1.0
deepseek7b,implicature,swmimp104,2,6.0
deepseek7b,implicature,swmimp104,3,1.0
deepseek7b,implicature,swmimp105,1,
deepseek7b,implicature,swmimp105,2,
deepseek7b,implicature,swmimp105,3,
deepseek7b,implicature,swmimp106,1,
deepseek7b,implicature,swmimp106,2,
deepseek7b,implicature,swmimp106,3,
deepseek7b,implicature,swmimp107,1,
deepseek7b,implicature,swmimp107,2,
deepseek7b,implicature,swmimp107,3,
deepseek7b,implicature,swmimp108,1,
deepseek7b,implicature,swmimp108,2,
deepseek7b,implicature,swmimp108,3,
deepseek7b,implicature,swmimp109,1,1.0
deepseek7b,implicature,swmimp109,2,
deepseek7b,implicature,swmimp109,3,
deepseek7b,implicature,swmimp110,1,1.0
deepseek7b,implicature,swmimp110,2,1.0
deepseek7b,implicature,swmimp110,3,1.0
deepseek7b,implicature,swmimp111,1,3.0
deepseek7b,implicature,swmimp111,2,1.0
deepseek7b,implicature,swmimp111,3,1.0
deepseek7b,implicature,swmimp112,1,
deepseek7b,implicature,swmimp112,2,3.0
deepseek7b,implicature,swmimp112,3,
deepseek7b,implicature,swmimp113,1,
deepseek7b,implicature,swmimp113,2,
deepseek7b,implicature,swmimp113,3,
deepseek7b,implicature,swmimp114,1,8.0
deepseek7b,implicature,swmimp114,2,4.0
deepseek7b,implicature,swmimp114,3,3.0
deepseek7b,implicature,swmimp115,1,2.0
deepseek7b,implicature,swmimp115,2,2.0
deepseek7b,implicature,swmimp115,3,5.0
deepseek7b,implicature,swmimp116,1,2.0
deepseek7b,implicature,swmimp116,2,6.0
deepseek7b,implicature,swmimp116,3,4.0
deepseek7b,implicature,swmimp117,1,5.0
deepseek7b,implicature,swmimp117,2,
deepseek7b,implicature,swmimp117,3,4.0
deepseek7b,implicature,swmimp118,1,
deepseek7b,implicature,swmimp118,2,4.0
deepseek7b,implicature,swmimp118,3,4.0
deepseek7b,implicature,swmimp119,1,1.0
deepseek7b,implicature,swmimp119,2,1.0
deepseek7b,implicature,swmimp119,3,1.0
deepseek7b,implicature,swmimp120,1,1.0
deepseek7b,implicature,swmimp120,2,2.0
deepseek7b,implicature,swmimp120,3,2.0
deepseek7b,implicature,swmimp121,1,1.0
deepseek7b,implicature,swmimp121,2,1.0
deepseek7b,implicature,swmimp121,3,2.0
deepseek7b,implicature,swmimp122,1,3.0
deepseek7b,implicature,swmimp122,2,2.0
deepseek7b,implicature,swmimp122,3,
deepseek7b,implicature,swmimp123,1,1.0
deepseek7b,implicature,swmimp123,2,6.0
deepseek7b,implicature,swmimp123,3,7.0
deepseek7b,implicature,swmimp124,1,2.0
deepseek7b,implicature,swmimp124,2,1.0
deepseek7b,implicature,swmimp124,3,2.0
deepseek7b,implicature,swmimp125,1,7.0
deepseek7b,implicature,swmimp125,2,5.0
deepseek7b,implicature,swmimp125,3,9.0
deepseek7b,implicature,swmimp126,1,5.0
deepseek7b,implicature,swmimp126,2,7.0
deepseek7b,implicature,swmimp126,3,1.0
deepseek7b,implicature,swmimp127,1,3.0
deepseek7b,implicature,swmimp127,2,4.0
deepseek7b,implicature,swmimp127,3,10.0
deepseek7b,implicature,swmimp128,1,2.0
deepseek7b,implicature,swmimp128,2,4.0
deepseek7b,implicature,swmimp128,3,4.0
deepseek7b,implicature,swmimp129,1,11.0
deepseek7b,implicature,swmimp129,2,1.0
deepseek7b,implicature,swmimp129,3,10.0
deepseek7b,implicature,swmimp130,1,2.0
deepseek7b,implicature,swmimp130,2,2.0
deepseek7b,implicature,swmimp130,3,3.0
deepseek7b,implicature,swmimp131,1,
deepseek7b,implicature,swmimp131,2,
deepseek7b,implicature,swmimp131,3,
deepseek7b,implicature,swmimp132,1,5.0
deepseek7b,implicature,swmimp132,2,7.0
deepseek7b,implicature,swmimp132,3,9.0
deepseek7b,implicature,swmimp133,1,2.0
deepseek7b,implicature,swmimp133,2,1.0
deepseek7b,implicature,swmimp133,3,1.0
deepseek7b,implicature,swmimp134,1,
deepseek7b,implicature,swmimp134,2,1.0
deepseek7b,implicature,swmimp134,3,1.0
deepseek7b,implicature,swmimp135,1,1.0
deepseek7b,implicature,swmimp135,2,2.0
deepseek7b,implicature,swmimp135,3,3.0
deepseek7b,implicature,swmimp136,1,5.0
deepseek7b,implicature,swmimp136,2,4.0
deepseek7b,implicature,swmimp136,3,2.0
deepseek7b,implicature,swmimp137,1,2.0
deepseek7b,implicature,swmimp137,2,4.0
deepseek7b,implicature,swmimp137,3,4.0
deepseek7b,implicature,swmimp138,1,4.0
deepseek7b,implicature,swmimp138,2,
deepseek7b,implicature,swmimp138,3,4.0
deepseek7b,implicature,swmimp139,1,6.0
deepseek7b,implicature,swmimp139,2,2.0
deepseek7b,implicature,swmimp139,3,5.0
deepseek7b,implicature,swmimp140,1,3.0
deepseek7b,implicature,swmimp140,2,1.0
deepseek7b,implicature,swmimp140,3,3.0
deepseek7b,implicature,swmimp141,1,1.0
deepseek7b,implicature,swmimp141,2,1.0
deepseek7b,implicature,swmimp141,3,2.0
deepseek7b,implicature,swmimp142,1,5.0
deepseek7b,implicature,swmimp142,2,5.0
deepseek7b,implicature,swmimp142,3,5.0
deepseek7b,implicature,swmimp143,1,1.0
deepseek7b,implicature,swmimp143,2,2.0
deepseek7b,implicature,swmimp143,3,3.0
deepseek7b,implicature,swmimp144,1,20.0
deepseek7b,implicature,swmimp144,2,17.0
deepseek7b,implicature,swmimp144,3,4.0
deepseek7b,implicature,swmimp145,1,1.0
deepseek7b,implicature,swmimp145,2,1.0
deepseek7b,implicature,swmimp145,3,
deepseek7b,implicature,swmimp146,1,27.0
deepseek7b,implicature,swmimp146,2,10.0
deepseek7b,implicature,swmimp146,3,
deepseek7b,implicature,swmimp147,1,9.0
deepseek7b,implicature,swmimp147,2,
deepseek7b,implicature,swmimp147,3,5.0
deepseek7b,implicature,swmimp148,1,2.0
deepseek7b,implicature,swmimp148,2,1.0
deepseek7b,implicature,swmimp148,3,3.0
deepseek7b,implicature,swmimp149,1,
deepseek7b,implicature,swmimp149,2,
deepseek7b,implicature,swmimp149,3,
deepseek7b,implicature,swmimp150,1,4.0
deepseek7b,implicature,swmimp150,2,6.0
deepseek7b,implicature,swmimp150,3,
deepseek7b,implicature,swmimp151,1,1.0
deepseek7b,implicature,swmimp151,2,4.0
deepseek7b,implicature,swmimp151,3,1.0
deepseek7b,implicature,swmimp152,1,1.0
deepseek7b,implicature,swmimp152,2,4.0
deepseek7b,implicature,swmimp152,3,3.0
deepseek7b,implicature,swmimp153,1,2.0
deepseek7b,implicature,swmimp153,2,6.0
deepseek7b,implicature,swmimp153,3,1.0
deepseek7b,implicature,swmimp154,1,8.0
deepseek7b,implicature,swmimp154,2,
deepseek7b,implicature,swmimp154,3,6.0
deepseek7b,implicature,swmimp155,1,2.0
deepseek7b,implicature,swmimp155,2,1.0
deepseek7b,implicature,swmimp155,3,1.0
deepseek7b,implicature,swmimp156,1,3.0
deepseek7b,implicature,swmimp156,2,3.0
deepseek7b,implicature,swmimp156,3,3.0
deepseek7b,implicature,swmimp157,1,2.0
deepseek7b,implicature,swmimp157,2,4.0
deepseek7b,implicature,swmimp157,3,3.0
deepseek7b,implicature,swmimp158,1,5.0
deepseek7b,implicature,swmimp158,2,2.0
deepseek7b,implicature,swmimp158,3,5.0
deepseek7b,implicature,swmimp159,1,7.0
deepseek7b,implicature,swmimp159,2,5.0
deepseek7b,implicature,swmimp159,3,
deepseek7b,implicature,swmimp160,1,4.0
deepseek7b,implicature,swmimp160,2,1.0
deepseek7b,implicature,swmimp160,3,
deepseek7b,implicature,swmimp161,1,
deepseek7b,implicature,swmimp161,2,
deepseek7b,implicature,swmimp161,3,
deepseek7b,implicature,swmimp162,1,6.0
deepseek7b,implicature,swmimp162,2,1.0
deepseek7b,implicature,swmimp162,3,5.0
deepseek7b,implicature,swmimp163,1,3.0
deepseek7b,implicature,swmimp163,2,3.0
deepseek7b,implicature,swmimp163,3,3.0
deepseek7b,implicature,swmimp164,1,
deepseek7b,implicature,swmimp164,2,1.0
deepseek7b,implicature,swmimp164,3,1.0
deepseek7b,implicature,swmimp165,1,
deepseek7b,implicature,swmimp165,2,2.0
deepseek7b,implicature,swmimp165,3,1.0
deepseek7b,implicature,swmimp166,1,1.0
deepseek7b,implicature,swmimp166,2,1.0
deepseek7b,implicature,swmimp166,3,1.0
deepseek7b,implicature,swmimp167,1,
deepseek7b,implicature,swmimp167,2,
deepseek7b,implicature,swmimp167,3,
deepseek7b,implicature,swmimp168,1,
deepseek7b,implicature,swmimp168,2,
deepseek7b,implicature,swmimp168,3,
deepseek7b,implicature,swmimp169,1,3.0
deepseek7b,implicature,swmimp169,2,3.0
deepseek7b,implicature,swmimp169,3,5.0
deepseek7b,implicature,swmimp170,1,3.0
deepseek7b,implicature,swmimp170,2,4.0
deepseek7b,implicature,swmimp170,3,1.0
deepseek7b,implicature,swmimp171,1,3.0
deepseek7b,implicature,swmimp171,2,7.0
deepseek7b,implicature,swmimp171,3,4.0
deepseek7b,implicature,swmimp172,1,2.0
deepseek7b,implicature,swmimp172,2,1.0
deepseek7b,implicature,swmimp172,3,3.0
deepseek7b,implicature,swmimp173,1,1.0
deepseek7b,implicature,swmimp173,2,2.0
deepseek7b,implicature,swmimp173,3,2.0
deepseek7b,implicature,swmimp174,1,4.0
deepseek7b,implicature,swmimp174,2,6.0
deepseek7b,implicature,swmimp174,3,5.0
deepseek7b,implicature,swmimp175,1,4.0
deepseek7b,implicature,swmimp175,2,4.0
deepseek7b,implicature,swmimp175,3,4.0
deepseek7b,implicature,swmimp176,1,3.0
deepseek7b,implicature,swmimp176,2,1.0
deepseek7b,implicature,swmimp176,3,4.0
deepseek7b,implicature,swmimp177,1,6.0
deepseek7b,implicature,swmimp177,2,3.0
deepseek7b,implicature,swmimp177,3,4.0
deepseek7b,implicature,swmimp178,1,3.0
deepseek7b,implicature,swmimp178,2,8.0
deepseek7b,implicature,swmimp178,3,1.0
deepseek7b,implicature,swmimp179,1,
deepseek7b,implicature,swmimp179,2,7.0
deepseek7b,implicature,swmimp179,3,2.0
deepseek7b,implicature,swmimp180,1,
deepseek7b,implicature,swmimp180,2,1.0
deepseek7b,implicature,swmimp180,3,
deepseek7b,implicature,swmimp181,1,6.0
deepseek7b,implicature,swmimp181,2,5.0
deepseek7b,implicature,swmimp181,3,2.0
deepseek7b,implicature,swmimp182,1,1.0
deepseek7b,implicature,swmimp182,2,2.0
deepseek7b,implicature,swmimp182,3,
deepseek7b,implicature,swmimp183,1,
deepseek7b,implicature,swmimp183,2,
deepseek7b,implicature,swmimp183,3,
deepseek7b,implicature,swmimp184,1,3.0
deepseek7b,implicature,swmimp184,2,1.0
deepseek7b,implicature,swmimp184,3,3.0
deepseek7b,implicature,swmimp185,1,1.0
deepseek7b,implicature,swmimp185,2,
deepseek7b,implicature,swmimp185,3,3.0
deepseek7b,implicature,swmimp186,1,2.0
deepseek7b,implicature,swmimp186,2,
deepseek7b,implicature,swmimp186,3,
deepseek7b,implicature,swmimp187,1,1.0
deepseek7b,implicature,swmimp187,2,1.0
deepseek7b,implicature,swmimp187,3,1.0
deepseek7b,implicature,swmimp188,1,3.0
deepseek7b,implicature,swmimp188,2,5.0
deepseek7b,implicature,swmimp188,3,
deepseek7b,implicature,swmimp189,1,1.0
deepseek7b,implicature,swmimp189,2,2.0
deepseek7b,implicature,swmimp189,3,2.0
deepseek7b,implicature,swmimp190,1,3.0
deepseek7b,implicature,swmimp190,2,2.0
deepseek7b,implicature,swmimp190,3,3.0
deepseek7b,implicature,swmimp191,1,4.0
deepseek7b,implicature,swmimp191,2,5.0
deepseek7b,implicature,swmimp191,3,5.0
deepseek7b,implicature,swmimp192,1,
deepseek7b,implicature,swmimp192,2,1.0
deepseek7b,implicature,swmimp192,3,2.0
deepseek7b,implicature,swmimp193,1,
deepseek7b,implicature,swmimp193,2,
deepseek7b,implicature,swmimp193,3,2.0
deepseek7b,implicature,swmimp194,1,
