model,task,story_id,repetition,step_from,step_to,distance
deepseek7b,implicature,swmimp120,2,1,2,0.231552
deepseek7b,implicature,swmimp120,2,2,3,0.03916
deepseek7b,implicature,swmimp120,2,3,4,0.142779
deepseek7b,implicature,swmimp120,2,4,5,0.398185
deepseek7b,implicature,swmimp120,2,5,6,0.34203
deepseek7b,implicature,swmimp120,2,6,7,0.029845
deepseek7b,implicature,swmimp120,3,1,2,0.433961
deepseek7b,implicature,swmimp120,3,2,3,0.087222
deepseek7b,implicature,swmimp120,3,3,4,0.286713
deepseek7b,implicature,swmimp120,3,4,5,0.227468
deepseek7b,implicature,swmimp120,3,5,6,0.319631
deepseek7b,implicature,swmimp120,3,6,7,0.357716
deepseek7b,implicature,swmimp121,1,1,2,0.496429
deepseek7b,implicature,swmimp121,1,2,3,0.470897
deepseek7b,implicature,swmimp121,1,3,4,0.28805
deepseek7b,implicature,swmimp121,1,4,5,0.246788
deepseek7b,implicature,swmimp121,1,5,6,0.320152
deepseek7b,implicature,swmimp121,1,6,7,0.333969
deepseek7b,implicature,swmimp121,1,7,8,0.418476
deepseek7b,implicature,swmimp121,1,8,9,0.415731
deepseek7b,implicature,swmimp121,2,1,2,0.637244
deepseek7b,implicature,swmimp121,2,2,3,0.702332
deepseek7b,implicature,swmimp121,2,3,4,0.572996
deepseek7b,implicature,swmimp121,2,4,5,0.690401
deepseek7b,implicature,swmimp121,2,5,6,0.396699
deepseek7b,implicature,swmimp121,2,6,7,0.151983
deepseek7b,implicature,swmimp121,2,7,8,0.517215
deepseek7b,implicature,swmimp121,2,8,9,0.532037
deepseek7b,implicature,swmimp121,3,1,2,0.256707
deepseek7b,implicature,swmimp121,3,2,3,0.344235
deepseek7b,implicature,swmimp121,3,3,4,0.247247
deepseek7b,implicature,swmimp121,3,4,5,0.29831
deepseek7b,implicature,swmimp121,3,5,6,0.28652
deepseek7b,implicature,swmimp121,3,6,7,0.389826
deepseek7b,implicature,swmimp121,3,7,8,0.339834
deepseek7b,implicature,swmimp121,3,8,9,0.261318
deepseek7b,implicature,swmimp122,1,1,2,0.622698
deepseek7b,implicature,swmimp122,1,2,3,0.20372
deepseek7b,implicature,swmimp122,2,1,2,0.359566
deepseek7b,implicature,swmimp122,2,2,3,0.240249
deepseek7b,implicature,swmimp122,3,1,2,0.147784
deepseek7b,implicature,swmimp122,3,2,3,0.490117
deepseek7b,implicature,swmimp123,1,1,2,0.294702
deepseek7b,implicature,swmimp123,1,2,3,0.806074
deepseek7b,implicature,swmimp123,1,3,4,0.857176
deepseek7b,implicature,swmimp123,1,4,5,0.413434
deepseek7b,implicature,swmimp123,1,5,6,0.094994
deepseek7b,implicature,swmimp123,1,6,7,0.403768
deepseek7b,implicature,swmimp123,2,1,2,0.367975
deepseek7b,implicature,swmimp123,2,2,3,0.384445
deepseek7b,implicature,swmimp123,2,3,4,0.573615
deepseek7b,implicature,swmimp123,2,4,5,0.384681
deepseek7b,implicature,swmimp123,2,5,6,0.379043
deepseek7b,implicature,swmimp123,2,6,7,0.302357
deepseek7b,implicature,swmimp123,3,1,2,0.236147
deepseek7b,implicature,swmimp123,3,2,3,0.230002
deepseek7b,implicature,swmimp123,3,3,4,0.609808
deepseek7b,implicature,swmimp123,3,4,5,0.621434
deepseek7b,implicature,swmimp123,3,5,6,0.282234
deepseek7b,implicature,swmimp123,3,6,7,0.359972
deepseek7b,implicature,swmimp124,1,1,2,0.207877
deepseek7b,implicature,swmimp124,1,2,3,0.155879
deepseek7b,implicature,swmimp124,1,3,4,0.222667
deepseek7b,implicature,swmimp124,1,4,5,0.318046
deepseek7b,implicature,swmimp124,1,5,6,0.408522
deepseek7b,implicature,swmimp124,1,6,7,0.220349
deepseek7b,implicature,swmimp124,1,7,8,0.441424
deepseek7b,implicature,swmimp124,1,8,9,0.415724
deepseek7b,implicature,swmimp124,1,9,10,0.543141
deepseek7b,implicature,swmimp124,1,10,11,0.474942
deepseek7b,implicature,swmimp124,1,11,12,0.143056
deepseek7b,implicature,swmimp124,1,12,13,0.212167
deepseek7b,implicature,swmimp124,1,13,14,0.232541
deepseek7b,implicature,swmimp124,1,14,15,0.303907
deepseek7b,implicature,swmimp124,2,1,2,0.050754
deepseek7b,implicature,swmimp124,2,2,3,0.274448
deepseek7b,implicature,swmimp124,2,3,4,0.258525
deepseek7b,implicature,swmimp124,2,4,5,0.200945
deepseek7b,implicature,swmimp124,2,5,6,0.324159
deepseek7b,implicature,swmimp124,2,6,7,0.272142
deepseek7b,implicature,swmimp124,2,7,8,0.206931
deepseek7b,implicature,swmimp124,2,8,9,0.161849
deepseek7b,implicature,swmimp124,2,9,10,0.294642
deepseek7b,implicature,swmimp124,2,10,11,0.481374
deepseek7b,implicature,swmimp124,2,11,12,0.369137
deepseek7b,implicature,swmimp124,2,12,13,0.340001
deepseek7b,implicature,swmimp124,2,13,14,0.254496
deepseek7b,implicature,swmimp124,2,14,15,0.127917
deepseek7b,implicature,swmimp124,3,1,2,0.181077
deepseek7b,implicature,swmimp124,3,2,3,0.230612
deepseek7b,implicature,swmimp124,3,3,4,0.443637
deepseek7b,implicature,swmimp124,3,4,5,0.392178
deepseek7b,implicature,swmimp124,3,5,6,0.319522
deepseek7b,implicature,swmimp124,3,6,7,0.304271
deepseek7b,implicature,swmimp124,3,7,8,0.136369
deepseek7b,implicature,swmimp124,3,8,9,0.22883
deepseek7b,implicature,swmimp124,3,9,10,0.200659
deepseek7b,implicature,swmimp124,3,10,11,0.363709
deepseek7b,implicature,swmimp124,3,11,12,0.367207
deepseek7b,implicature,swmimp124,3,12,13,0.205924
deepseek7b,implicature,swmimp124,3,13,14,0.228475
deepseek7b,implicature,swmimp124,3,14,15,0.122521
deepseek7b,implicature,swmimp125,1,1,2,0.624821
deepseek7b,implicature,swmimp125,1,2,3,0.582562
deepseek7b,implicature,swmimp125,1,3,4,0.193578
deepseek7b,implicature,swmimp125,1,4,5,0.313384
deepseek7b,implicature,swmimp125,1,5,6,0.178741
deepseek7b,implicature,swmimp125,1,6,7,0.35266
deepseek7b,implicature,swmimp125,1,7,8,0.315028
deepseek7b,implicature,swmimp125,1,8,9,0.519423
deepseek7b,implicature,swmimp125,1,9,10,0.26708
deepseek7b,implicature,swmimp125,1,10,11,0.233858
deepseek7b,implicature,swmimp125,1,11,12,0.248668
deepseek7b,implicature,swmimp125,1,12,13,0.384771
deepseek7b,implicature,swmimp125,1,13,14,0.286716
deepseek7b,implicature,swmimp125,1,14,15,0.255512
deepseek7b,implicature,swmimp125,2,1,2,0.216317
deepseek7b,implicature,swmimp125,2,2,3,0.128479
deepseek7b,implicature,swmimp125,2,3,4,0.266093
deepseek7b,implicature,swmimp125,2,4,5,0.319709
deepseek7b,implicature,swmimp125,2,5,6,0.329873
deepseek7b,implicature,swmimp125,2,6,7,0.386889
deepseek7b,implicature,swmimp125,2,7,8,0.34378
deepseek7b,implicature,swmimp125,2,8,9,0.204881
deepseek7b,implicature,swmimp125,2,9,10,0.251551
deepseek7b,implicature,swmimp125,2,10,11,0.174707
deepseek7b,implicature,swmimp125,2,11,12,0.373566
deepseek7b,implicature,swmimp125,2,12,13,0.326925
deepseek7b,implicature,swmimp125,2,13,14,0.5271
deepseek7b,implicature,swmimp125,2,14,15,0.463979
deepseek7b,implicature,swmimp125,3,1,2,0.201321
deepseek7b,implicature,swmimp125,3,2,3,0.363768
deepseek7b,implicature,swmimp125,3,3,4,0.08404
deepseek7b,implicature,swmimp125,3,4,5,0.351107
deepseek7b,implicature,swmimp125,3,5,6,0.465724
deepseek7b,implicature,swmimp125,3,6,7,0.420336
deepseek7b,implicature,swmimp125,3,7,8,0.366016
deepseek7b,implicature,swmimp125,3,8,9,0.256279
deepseek7b,implicature,swmimp125,3,9,10,0.292969
deepseek7b,implicature,swmimp125,3,10,11,0.165366
deepseek7b,implicature,swmimp125,3,11,12,0.186718
deepseek7b,implicature,swmimp125,3,12,13,0.274276
deepseek7b,implicature,swmimp125,3,13,14,0.414969
deepseek7b,implicature,swmimp125,3,14,15,0.425392
deepseek7b,implicature,swmimp126,1,1,2,0.327433
deepseek7b,implicature,swmimp126,1,2,3,0.291583
deepseek7b,implicature,swmimp126,1,3,4,0.290495
deepseek7b,implicature,swmimp126,1,4,5,0.230928
deepseek7b,implicature,swmimp126,1,5,6,0.105422
deepseek7b,implicature,swmimp126,1,6,7,0.291551
deepseek7b,implicature,swmimp126,1,7,8,0.346998
deepseek7b,implicature,swmimp126,1,8,9,0.316834
deepseek7b,implicature,swmimp126,2,1,2,0.832748
deepseek7b,implicature,swmimp126,2,2,3,0.31088
deepseek7b,implicature,swmimp126,2,3,4,0.108302
deepseek7b,implicature,swmimp126,2,4,5,0.371468
deepseek7b,implicature,swmimp126,2,5,6,0.317995
deepseek7b,implicature,swmimp126,2,6,7,0.368873
deepseek7b,implicature,swmimp126,2,7,8,0.313102
deepseek7b,implicature,swmimp126,2,8,9,0.346907
deepseek7b,implicature,swmimp126,3,1,2,0.377445
deepseek7b,implicature,swmimp126,3,2,3,0.370553
deepseek7b,implicature,swmimp126,3,3,4,0.395661
deepseek7b,implicature,swmimp126,3,4,5,0.320845
deepseek7b,implicature,swmimp126,3,5,6,0.213868
deepseek7b,implicature,swmimp126,3,6,7,0.410261
deepseek7b,implicature,swmimp126,3,7,8,0.343535
deepseek7b,implicature,swmimp126,3,8,9,0.75404
deepseek7b,implicature,swmimp127,1,1,2,0.648025
deepseek7b,implicature,swmimp127,1,2,3,0.614509
deepseek7b,implicature,swmimp127,1,3,4,0.312669
deepseek7b,implicature,swmimp127,1,4,5,0.163777
deepseek7b,implicature,swmimp127,1,5,6,0.164424
deepseek7b,implicature,swmimp127,1,6,7,0.137351
deepseek7b,implicature,swmimp127,1,7,8,0.315256
deepseek7b,implicature,swmimp127,1,8,9,0.274446
deepseek7b,implicature,swmimp127,1,9,10,0.210878
deepseek7b,implicature,swmimp127,2,1,2,0.850432
deepseek7b,implicature,swmimp127,2,2,3,0.818365
deepseek7b,implicature,swmimp127,2,3,4,0.384277
deepseek7b,implicature,swmimp127,2,4,5,0.294374
deepseek7b,implicature,swmimp127,2,5,6,0.307825
deepseek7b,implicature,swmimp127,2,6,7,0.295305
deepseek7b,implicature,swmimp127,2,7,8,0.246044
deepseek7b,implicature,swmimp127,2,8,9,0.101052
deepseek7b,implicature,swmimp127,2,9,10,0.239485
deepseek7b,implicature,swmimp127,3,1,2,0.25613
deepseek7b,implicature,swmimp127,3,2,3,0.772654
deepseek7b,implicature,swmimp127,3,3,4,0.295011
deepseek7b,implicature,swmimp127,3,4,5,0.578193
deepseek7b,implicature,swmimp127,3,5,6,0.578991
deepseek7b,implicature,swmimp127,3,6,7,0.210598
deepseek7b,implicature,swmimp127,3,7,8,0.071418
deepseek7b,implicature,swmimp127,3,8,9,0.305283
deepseek7b,implicature,swmimp127,3,9,10,0.300487
deepseek7b,implicature,swmimp128,1,1,2,0.299963
deepseek7b,implicature,swmimp128,1,2,3,0.05485
deepseek7b,implicature,swmimp128,1,3,4,0.191159
deepseek7b,implicature,swmimp128,1,4,5,0.25028
deepseek7b,implicature,swmimp128,1,5,6,0.750721
deepseek7b,implicature,swmimp128,1,6,7,0.782316
deepseek7b,implicature,swmimp128,1,7,8,0.07491
deepseek7b,implicature,swmimp128,1,8,9,0.357558
deepseek7b,implicature,swmimp128,1,9,10,0.439112
deepseek7b,implicature,swmimp128,1,10,11,0.207141
deepseek7b,implicature,swmimp128,1,11,12,0.137976
deepseek7b,implicature,swmimp128,1,12,13,0.312288
deepseek7b,implicature,swmimp128,1,13,14,0.324946
deepseek7b,implicature,swmimp128,1,14,15,0.446492
deepseek7b,implicature,swmimp128,1,15,16,0.155329
deepseek7b,implicature,swmimp128,2,1,2,0.161672
deepseek7b,implicature,swmimp128,2,2,3,0.267805
deepseek7b,implicature,swmimp128,2,3,4,0.182966
deepseek7b,implicature,swmimp128,2,4,5,0.271445
deepseek7b,implicature,swmimp128,2,5,6,0.792105
deepseek7b,implicature,swmimp128,2,6,7,0.110905
deepseek7b,implicature,swmimp128,2,7,8,0.66169
deepseek7b,implicature,swmimp128,2,8,9,0.480325
deepseek7b,implicature,swmimp128,2,9,10,0.410407
deepseek7b,implicature,swmimp128,2,10,11,0.313121
deepseek7b,implicature,swmimp128,2,11,12,0.203986
deepseek7b,implicature,swmimp128,2,12,13,0.078951
deepseek7b,implicature,swmimp128,2,13,14,0.326203
deepseek7b,implicature,swmimp128,2,14,15,0.462572
deepseek7b,implicature,swmimp128,2,15,16,0.504267
deepseek7b,implicature,swmimp128,3,1,2,0.83841
deepseek7b,implicature,swmimp128,3,2,3,0.270143
deepseek7b,implicature,swmimp128,3,3,4,0.380492
deepseek7b,implicature,swmimp128,3,4,5,0.866851
deepseek7b,implicature,swmimp128,3,5,6,0.789756
deepseek7b,implicature,swmimp128,3,6,7,0.831317
deepseek7b,implicature,swmimp128,3,7,8,0.818598
deepseek7b,implicature,swmimp128,3,8,9,0.244878
deepseek7b,implicature,swmimp128,3,9,10,0.365223
deepseek7b,implicature,swmimp128,3,10,11,0.299079
deepseek7b,implicature,swmimp128,3,11,12,0.50016
deepseek7b,implicature,swmimp128,3,12,13,0.379847
deepseek7b,implicature,swmimp128,3,13,14,0.450836
deepseek7b,implicature,swmimp128,3,14,15,0.403265
deepseek7b,implicature,swmimp128,3,15,16,0.297407
deepseek7b,implicature,swmimp129,1,1,2,0.254831
deepseek7b,implicature,swmimp129,1,2,3,0.151342
deepseek7b,implicature,swmimp129,1,3,4,0.263036
deepseek7b,implicature,swmimp129,1,4,5,0.263036
deepseek7b,implicature,swmimp129,1,5,6,0.095992
deepseek7b,implicature,swmimp129,1,6,7,0.067262
deepseek7b,implicature,swmimp129,1,7,8,0.16718
deepseek7b,implicature,swmimp129,1,8,9,0.195862
deepseek7b,implicature,swmimp129,1,9,10,0.160892
deepseek7b,implicature,swmimp129,1,10,11,0.009642
deepseek7b,implicature,swmimp129,1,11,12,0.036701
deepseek7b,implicature,swmimp129,1,12,13,0.261278
deepseek7b,implicature,swmimp129,2,1,2,0.27847
deepseek7b,implicature,swmimp129,2,2,3,0.245768
deepseek7b,implicature,swmimp129,2,3,4,0.634268
deepseek7b,implicature,swmimp129,2,4,5,0.636037
deepseek7b,implicature,swmimp129,2,5,6,0.247815
deepseek7b,implicature,swmimp129,2,6,7,0.905522
deepseek7b,implicature,swmimp129,2,7,8,0.889088
deepseek7b,implicature,swmimp129,2,8,9,0.301745
deepseek7b,implicature,swmimp129,2,9,10,0.265751
deepseek7b,implicature,swmimp129,2,10,11,0.109869
deepseek7b,implicature,swmimp129,2,11,12,0.208541
deepseek7b,implicature,swmimp129,2,12,13,0.161212
deepseek7b,implicature,swmimp129,3,1,2,0.169587
deepseek7b,implicature,swmimp129,3,2,3,0.261766
deepseek7b,implicature,swmimp129,3,3,4,0.158371
deepseek7b,implicature,swmimp129,3,4,5,0.137196
deepseek7b,implicature,swmimp129,3,5,6,0.622328
deepseek7b,implicature,swmimp129,3,6,7,0.645153
deepseek7b,implicature,swmimp129,3,7,8,0.0
deepseek7b,implicature,swmimp129,3,8,9,0.104625
deepseek7b,implicature,swmimp129,3,9,10,0.102634
deepseek7b,implicature,swmimp129,3,10,11,0.036366
deepseek7b,implicature,swmimp129,3,11,12,0.121225
deepseek7b,implicature,swmimp129,3,12,13,0.198674
deepseek7b,implicature,swmimp130,1,1,2,0.318749
deepseek7b,implicature,swmimp130,1,2,3,0.120223
deepseek7b,implicature,swmimp130,1,3,4,0.176053
deepseek7b,implicature,swmimp130,1,4,5,0.23482
deepseek7b,implicature,swmimp130,1,5,6,0.194569
deepseek7b,implicature,swmimp130,1,6,7,0.223415
deepseek7b,implicature,swmimp130,1,7,8,0.305981
deepseek7b,implicature,swmimp130,1,8,9,0.249881
deepseek7b,implicature,swmimp130,1,9,10,0.074509
deepseek7b,implicature,swmimp130,2,1,2,0.243332
deepseek7b,implicature,swmimp130,2,2,3,0.0
deepseek7b,implicature,swmimp130,2,3,4,0.270102
deepseek7b,implicature,swmimp130,2,4,5,0.352292
deepseek7b,implicature,swmimp130,2,5,6,0.317085
deepseek7b,implicature,swmimp130,2,6,7,0.327823
deepseek7b,implicature,swmimp130,2,7,8,0.237326
deepseek7b,implicature,swmimp130,2,8,9,0.132722
deepseek7b,implicature,swmimp130,2,9,10,0.182748
deepseek7b,implicature,swmimp130,3,1,2,0.468367
deepseek7b,implicature,swmimp130,3,2,3,0.300747
deepseek7b,implicature,swmimp130,3,3,4,0.037114
deepseek7b,implicature,swmimp130,3,4,5,0.230281
deepseek7b,implicature,swmimp130,3,5,6,0.134225
deepseek7b,implicature,swmimp130,3,6,7,0.176695
deepseek7b,implicature,swmimp130,3,7,8,0.162485
deepseek7b,implicature,swmimp130,3,8,9,0.24384
deepseek7b,implicature,swmimp130,3,9,10,0.069803
deepseek7b,implicature,swmimp131,1,1,2,0.313344
deepseek7b,implicature,swmimp131,1,2,3,0.399213
deepseek7b,implicature,swmimp131,1,3,4,0.398504
deepseek7b,implicature,swmimp131,1,4,5,0.062299
deepseek7b,implicature,swmimp131,1,5,6,0.20534
deepseek7b,implicature,swmimp131,1,6,7,0.213932
deepseek7b,implicature,swmimp131,2,1,2,0.450576
deepseek7b,implicature,swmimp131,2,2,3,0.210727
deepseek7b,implicature,swmimp131,2,3,4,0.217955
deepseek7b,implicature,swmimp131,2,4,5,0.337849
deepseek7b,implicature,swmimp131,2,5,6,0.463391
deepseek7b,implicature,swmimp131,2,6,7,0.455571
deepseek7b,implicature,swmimp131,3,1,2,0.266193
deepseek7b,implicature,swmimp131,3,2,3,0.328051
deepseek7b,implicature,swmimp131,3,3,4,0.187711
deepseek7b,implicature,swmimp131,3,4,5,0.268488
deepseek7b,implicature,swmimp131,3,5,6,0.211756
deepseek7b,implicature,swmimp131,3,6,7,0.436723
deepseek7b,implicature,swmimp132,1,1,2,0.373815
deepseek7b,implicature,swmimp132,1,2,3,0.304533
deepseek7b,implicature,swmimp132,1,3,4,0.152283
deepseek7b,implicature,swmimp132,1,4,5,0.112845
deepseek7b,implicature,swmimp132,1,5,6,0.382202
deepseek7b,implicature,swmimp132,1,6,7,0.42362
deepseek7b,implicature,swmimp132,1,7,8,0.891134
deepseek7b,implicature,swmimp132,1,8,9,0.819041
deepseek7b,implicature,swmimp132,1,9,10,0.239241
deepseek7b,implicature,swmimp132,1,10,11,0.409058
deepseek7b,implicature,swmimp132,2,1,2,0.900801
deepseek7b,implicature,swmimp132,2,2,3,0.383207
deepseek7b,implicature,swmimp132,2,3,4,0.135012
deepseek7b,implicature,swmimp132,2,4,5,0.41045
deepseek7b,implicature,swmimp132,2,5,6,0.923286
deepseek7b,implicature,swmimp132,2,6,7,0.864689
deepseek7b,implicature,swmimp132,2,7,8,0.209034
deepseek7b,implicature,swmimp132,2,8,9,0.19649
deepseek7b,implicature,swmimp132,2,9,10,0.247906
deepseek7b,implicature,swmimp132,2,10,11,0.344042
deepseek7b,implicature,swmimp132,3,1,2,0.792013
deepseek7b,implicature,swmimp132,3,2,3,0.922906
deepseek7b,implicature,swmimp132,3,3,4,0.301854
deepseek7b,implicature,swmimp132,3,4,5,0.936291
deepseek7b,implicature,swmimp132,3,5,6,0.859403
deepseek7b,implicature,swmimp132,3,6,7,0.172219
deepseek7b,implicature,swmimp132,3,7,8,0.243472
deepseek7b,implicature,swmimp132,3,8,9,0.161779
deepseek7b,implicature,swmimp132,3,9,10,0.305429
deepseek7b,implicature,swmimp132,3,10,11,0.345311
deepseek7b,implicature,swmimp133,1,1,2,0.801412
deepseek7b,implicature,swmimp133,1,2,3,0.183832
deepseek7b,implicature,swmimp133,1,3,4,0.182298
deepseek7b,implicature,swmimp133,1,4,5,0.219126
deepseek7b,implicature,swmimp133,1,5,6,0.255541
deepseek7b,implicature,swmimp133,2,1,2,0.312944
deepseek7b,implicature,swmimp133,2,2,3,0.090948
deepseek7b,implicature,swmimp133,2,3,4,0.213431
deepseek7b,implicature,swmimp133,2,4,5,0.315971
deepseek7b,implicature,swmimp133,2,5,6,0.103378
deepseek7b,implicature,swmimp133,3,1,2,0.086851
deepseek7b,implicature,swmimp133,3,2,3,0.422661
deepseek7b,implicature,swmimp133,3,3,4,0.15861
deepseek7b,implicature,swmimp133,3,4,5,0.097797
deepseek7b,implicature,swmimp133,3,5,6,0.186042
deepseek7b,implicature,swmimp134,1,1,2,0.979772
deepseek7b,implicature,swmimp134,1,2,3,0.843428
deepseek7b,implicature,swmimp134,1,3,4,0.793763
deepseek7b,implicature,swmimp134,1,4,5,0.784004
deepseek7b,implicature,swmimp134,1,5,6,0.846696
deepseek7b,implicature,swmimp134,1,6,7,0.851747
deepseek7b,implicature,swmimp134,2,1,2,0.362336
deepseek7b,implicature,swmimp134,2,2,3,0.275065
deepseek7b,implicature,swmimp134,2,3,4,0.363063
deepseek7b,implicature,swmimp134,2,4,5,0.355754
deepseek7b,implicature,swmimp134,2,5,6,0.22241
deepseek7b,implicature,swmimp134,2,6,7,0.305363
deepseek7b,implicature,swmimp134,3,1,2,0.044185
deepseek7b,implicature,swmimp134,3,2,3,0.449134
deepseek7b,implicature,swmimp134,3,3,4,0.490286
deepseek7b,implicature,swmimp134,3,4,5,0.060683
deepseek7b,implicature,swmimp134,3,5,6,0.288299
deepseek7b,implicature,swmimp134,3,6,7,0.066807
deepseek7b,implicature,swmimp135,1,1,2,0.198514
deepseek7b,implicature,swmimp135,1,2,3,0.136478
deepseek7b,implicature,swmimp135,1,3,4,0.2557
deepseek7b,implicature,swmimp135,1,4,5,0.340255
deepseek7b,implicature,swmimp135,1,5,6,0.167009
deepseek7b,implicature,swmimp135,1,6,7,0.252686
deepseek7b,implicature,swmimp135,1,7,8,0.330694
deepseek7b,implicature,swmimp135,1,8,9,0.13109
deepseek7b,implicature,swmimp135,2,1,2,0.362091
deepseek7b,implicature,swmimp135,2,2,3,0.85367
deepseek7b,implicature,swmimp135,2,3,4,0.799607
deepseek7b,implicature,swmimp135,2,4,5,0.290239
deepseek7b,implicature,swmimp135,2,5,6,0.801914
deepseek7b,implicature,swmimp135,2,6,7,0.790831
deepseek7b,implicature,swmimp135,2,7,8,0.18332
deepseek7b,implicature,swmimp135,2,8,9,0.249381
deepseek7b,implicature,swmimp135,3,1,2,0.202907
deepseek7b,implicature,swmimp135,3,2,3,0.062282
deepseek7b,implicature,swmimp135,3,3,4,0.121234
deepseek7b,implicature,swmimp135,3,4,5,0.24603
deepseek7b,implicature,swmimp135,3,5,6,0.283618
deepseek7b,implicature,swmimp135,3,6,7,0.317074
deepseek7b,implicature,swmimp135,3,7,8,0.365129
deepseek7b,implicature,swmimp135,3,8,9,0.378053
deepseek7b,implicature,swmimp136,1,1,2,0.344745
deepseek7b,implicature,swmimp136,1,2,3,0.449388
deepseek7b,implicature,swmimp136,1,3,4,0.283812
deepseek7b,implicature,swmimp136,1,4,5,0.308946
deepseek7b,implicature,swmimp136,1,5,6,0.406354
deepseek7b,implicature,swmimp136,2,1,2,0.763458
deepseek7b,implicature,swmimp136,2,2,3,0.700023
deepseek7b,implicature,swmimp136,2,3,4,0.154845
deepseek7b,implicature,swmimp136,2,4,5,0.313272
deepseek7b,implicature,swmimp136,2,5,6,0.366573
deepseek7b,implicature,swmimp136,3,1,2,0.240226
deepseek7b,implicature,swmimp136,3,2,3,0.452703
deepseek7b,implicature,swmimp136,3,3,4,0.331041
deepseek7b,implicature,swmimp136,3,4,5,0.354789
deepseek7b,implicature,swmimp136,3,5,6,0.525303
deepseek7b,implicature,swmimp137,1,1,2,0.43685
deepseek7b,implicature,swmimp137,1,2,3,0.358866
deepseek7b,implicature,swmimp137,1,3,4,0.429312
deepseek7b,implicature,swmimp137,2,1,2,0.27897
deepseek7b,implicature,swmimp137,2,2,3,0.332979
deepseek7b,implicature,swmimp137,2,3,4,0.266274
deepseek7b,implicature,swmimp137,3,1,2,0.580434
deepseek7b,implicature,swmimp137,3,2,3,0.285425
deepseek7b,implicature,swmimp137,3,3,4,0.392017
deepseek7b,implicature,swmimp138,1,1,2,0.804292
deepseek7b,implicature,swmimp138,1,2,3,0.813639
deepseek7b,implicature,swmimp138,1,3,4,0.160184
deepseek7b,implicature,swmimp138,1,4,5,0.105344
deepseek7b,implicature,swmimp138,1,5,6,0.217276
deepseek7b,implicature,swmimp138,2,1,2,0.807443
deepseek7b,implicature,swmimp138,2,2,3,0.738939
deepseek7b,implicature,swmimp138,2,3,4,0.21603
deepseek7b,implicature,swmimp138,2,4,5,0.306572
deepseek7b,implicature,swmimp138,2,5,6,0.306182
deepseek7b,implicature,swmimp138,3,1,2,0.149925
deepseek7b,implicature,swmimp138,3,2,3,0.378508
deepseek7b,implicature,swmimp138,3,3,4,0.242975
deepseek7b,implicature,swmimp138,3,4,5,0.367343
deepseek7b,implicature,swmimp138,3,5,6,0.188108
deepseek7b,implicature,swmimp139,1,1,2,0.354434
deepseek7b,implicature,swmimp139,1,2,3,0.710901
deepseek7b,implicature,swmimp139,1,3,4,0.748515
deepseek7b,implicature,swmimp139,1,4,5,0.455434
deepseek7b,implicature,swmimp139,1,5,6,0.251637
deepseek7b,implicature,swmimp139,1,6,7,0.268289
deepseek7b,implicature,swmimp139,1,7,8,0.077448
deepseek7b,implicature,swmimp139,2,1,2,0.37613
deepseek7b,implicature,swmimp139,2,2,3,0.354053
deepseek7b,implicature,swmimp139,2,3,4,0.466343
deepseek7b,implicature,swmimp139,2,4,5,0.263065
deepseek7b,implicature,swmimp139,2,5,6,0.293733
deepseek7b,implicature,swmimp139,2,6,7,0.303343
deepseek7b,implicature,swmimp139,2,7,8,0.387874
deepseek7b,implicature,swmimp139,3,1,2,0.407074
deepseek7b,implicature,swmimp139,3,2,3,0.368507
deepseek7b,implicature,swmimp139,3,3,4,0.709229
deepseek7b,implicature,swmimp139,3,4,5,0.617848
deepseek7b,implicature,swmimp139,3,5,6,0.294723
deepseek7b,implicature,swmimp139,3,6,7,0.264545
deepseek7b,implicature,swmimp139,3,7,8,0.299009
deepseek7b,implicature,swmimp140,1,1,2,0.889643
deepseek7b,implicature,swmimp140,1,2,3,0.378588
deepseek7b,implicature,swmimp140,1,3,4,0.314299
deepseek7b,implicature,swmimp140,1,4,5,0.171946
deepseek7b,implicature,swmimp140,1,5,6,0.260398
deepseek7b,implicature,swmimp140,1,6,7,0.223069
deepseek7b,implicature,swmimp140,1,7,8,0.236919
deepseek7b,implicature,swmimp140,1,8,9,0.273182
deepseek7b,implicature,swmimp140,1,9,10,0.323528
deepseek7b,implicature,swmimp140,1,10,11,0.120848
deepseek7b,implicature,swmimp140,1,11,12,0.306267
deepseek7b,implicature,swmimp140,1,12,13,0.166068
deepseek7b,implicature,swmimp140,1,13,14,0.176743
deepseek7b,implicature,swmimp140,1,14,15,0.218061
deepseek7b,implicature,swmimp140,1,15,16,0.311242
deepseek7b,implicature,swmimp140,1,16,17,0.47058
deepseek7b,implicature,swmimp140,1,17,18,0.405277
deepseek7b,implicature,swmimp140,1,18,19,0.08416
deepseek7b,implicature,swmimp140,1,19,20,0.293667
deepseek7b,implicature,swmimp140,1,20,21,0.137792
deepseek7b,implicature,swmimp140,1,21,22,0.220202
deepseek7b,implicature,swmimp140,1,22,23,0.396607
deepseek7b,implicature,swmimp140,1,23,24,0.294537
deepseek7b,implicature,swmimp140,1,24,25,0.166107
deepseek7b,implicature,swmimp140,1,25,26,0.342116
deepseek7b,implicature,swmimp140,1,26,27,0.517078
deepseek7b,implicature,swmimp140,1,27,28,0.084524
deepseek7b,implicature,swmimp140,1,28,29,0.258003
deepseek7b,implicature,swmimp140,1,29,30,0.175878
deepseek7b,implicature,swmimp140,1,30,31,0.271253
deepseek7b,implicature,swmimp140,1,31,32,0.140223
